customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,address,postcode,state,property_valuation,total_profit,n_transaction,profit_per_transaction,post_code_cut,diverging_post_code,diverging_job_title
3085,Male,91,1978-01-21,Accountant,n/a,Affluent Customer,No,5,39,52 Steensland Place,3910,VIC,8,2076.68,5,415.33599999999996,"(3850,3950]",Other,Other
3087,Male,64,1986-04-02,Social Worker,Health,Mass Customer,No,9,31,233 Toban Alley,2567,NSW,8,3708.87,6,618.145,"(2550,2650]",Other,Other
3089,Male,27,2000-02-24,Web Developer,Manufacturing,Affluent Customer,Yes,2,17,7 Westridge Terrace,4504,QLD,7,3618.44,4,904.61,"(4450,4550]",Other,Other
3090,Male,81,1964-12-06,Operator,Manufacturing,Mass Customer,No,8,52,98978 Nevada Circle,3020,VIC,8,3132.29,5,626.458,"(2950,3050]","(2950,3050]",Other
3091,Female,88,1995-08-13,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,Yes,3,21,9503 Aberg Drive,3021,VIC,7,1323.12,2,661.56,"(2950,3050]","(2950,3050]",Other
3092,Female,8,1972-12-17,Statistician,n/a,Affluent Customer,No,9,44,4 Bayside Place,4508,QLD,4,920.72,3,306.9066666666667,"(4450,4550]",Other,Other
3093,Male,31,1992-04-01,Mechanical Systems Engineer,Property,High Net Worth,Yes,6,25,06 Lighthouse Bay Pass,3042,VIC,9,2964.6199999999994,9,329.4022222222222,"(2950,3050]","(2950,3050]",Other
3094,Male,51,1989-05-28,Biostatistician,n/a,Mass Customer,Yes,17,28,67241 Heath Way,2151,NSW,8,2859.96,7,408.5657142857143,"(2150,2250]",Other,Other
3095,Male,14,1998-10-11,Staff Accountant,Retail,High Net Worth,Yes,2,18,65620 Michigan Way,3141,VIC,10,2799.4900000000002,5,559.898,"(3050,3150]",Other,Other
3096,Female,32,1973-06-28,Associate Professor,Financial Services,Mass Customer,No,10,43,3075 Victoria Drive,2290,NSW,7,2717.0999999999995,3,905.6999999999998,"(2250,2350]",Other,Associate Professor
3097,Male,2,1978-05-09,Actuary,Financial Services,Affluent Customer,Yes,19,39,0 Stephen Lane,2170,NSW,5,2427.07,3,809.0233333333334,"(2150,2250]",Other,Other
3098,Female,77,1980-07-15,Dental Hygienist,Health,Mass Customer,No,12,36,148 Marcy Pass,4301,QLD,4,2968.25,4,742.0625,"(4250,4350]",Other,Other
3100,Female,19,1954-02-09,Recruiter,n/a,Mass Customer,No,7,63,07 Loeprich Junction,2101,NSW,11,3919.57,4,979.8925,"(2050,2150]",Other,Other
3101,Male,68,1987-08-27,Geological Engineer,Manufacturing,High Net Worth,No,12,29,6 Kings Avenue,2135,NSW,12,614.6199999999998,4,153.65499999999994,"(2050,2150]",Other,Other
3102,Male,37,1990-06-04,Assistant Manager,Property,Affluent Customer,No,2,26,9 John Wall Parkway,2323,NSW,6,2883.5099999999998,4,720.8774999999999,"(2250,2350]",Other,Assistant Manager
3103,Female,5,1953-10-21,Safety Technician,Retail,Mass Customer,No,20,63,32304 Larry Road,4014,QLD,7,5040.88,8,630.11,"(3950,4050]",Other,Other
3104,Female,19,1994-11-30,Business Systems Development Analyst,Property,Mass Customer,Yes,2,22,9 Dryden Crossing,4118,QLD,3,3686.72,6,614.4533333333333,"(4050,4150]",Other,Business Systems Development Analyst
3105,Male,88,1965-10-14,Teacher,Health,Mass Customer,No,12,51,146 Dakota Pass,4017,QLD,7,4916.08,6,819.3466666666667,"(3950,4050]",Other,Other
3107,Female,98,1960-08-15,Legal Assistant,n/a,High Net Worth,No,9,56,2 Vidon Center,4818,QLD,3,3159.09,4,789.7725,"(4750,4850]","(4750,4850]",Other
3108,Male,94,1967-10-01,Accounting Assistant,Entertainment,Mass Customer,No,10,49,1742 Scott Center,4670,QLD,2,5916.21,7,845.1728571428572,"(4650,4750]",Other,Other
3109,Female,75,1958-06-23,Automation Specialist,Health,Mass Customer,Yes,10,58,451 Luster Hill,2170,NSW,9,3080.63,5,616.126,"(2150,2250]",Other,Other
3110,Male,14,1994-02-11,Community Outreach Specialist,IT,Affluent Customer,Yes,8,23,03287 Hallows Center,4305,QLD,3,1429.5400000000002,3,476.5133333333334,"(4250,4350]",Other,Other
3111,Male,42,1997-03-11,Associate Professor,Financial Services,Mass Customer,Yes,4,20,7208 Old Gate Avenue,2112,NSW,11,1831.96,5,366.392,"(2050,2150]",Other,Associate Professor
3112,Male,41,2001-04-22,Internal Auditor,Retail,High Net Worth,Yes,1,16,944 Becker Road,3162,VIC,11,3035.96,8,379.495,"(3150,3250]",Other,Other
3113,Female,52,1969-12-06,Teacher,Property,Mass Customer,Yes,18,47,904 Doe Crossing Terrace,2194,NSW,7,4144.86,8,518.1075,"(2150,2250]",Other,Other
3114,Male,48,1974-09-05,Teacher,IT,Mass Customer,Yes,18,42,7285 Waxwing Pass,2620,NSW,5,2573.6000000000004,5,514.72,"(2550,2650]",Other,Other
3115,Male,40,1981-02-26,Nuclear Power Engineer,Manufacturing,Mass Customer,No,8,36,3538 Bunting Hill,3805,VIC,7,4020.91,5,804.182,"(3750,3850]",Other,Other
3117,Female,68,1995-06-11,Cost Accountant,Financial Services,Affluent Customer,Yes,6,21,073 Fremont Alley,3805,VIC,7,8531.16,9,947.9066666666666,"(3750,3850]",Other,Other
3118,Male,54,1993-01-22,Occupational Therapist,Health,High Net Worth,No,9,24,81183 Maple Wood Plaza,4152,QLD,8,6243.82,9,693.7577777777777,"(4150,4250]",Other,Other
3120,Female,89,1979-02-04,Clinical Specialist,Health,Mass Customer,Yes,10,38,4 Shopko Circle,2196,NSW,5,4179.11,7,597.0157142857142,"(2150,2250]",Other,Other
3121,Male,82,1959-05-11,Data Coordiator,Manufacturing,Mass Customer,No,19,58,969 Sycamore Point,2304,NSW,7,3164.13,6,527.355,"(2250,2350]",Other,Other
3123,Female,71,1976-08-17,Dental Hygienist,Health,High Net Worth,No,20,40,6915 Nobel Crossing,2195,NSW,6,1248.49,4,312.1225,"(2150,2250]",Other,Other
3124,Female,73,1981-02-03,Account Executive,Retail,High Net Worth,Yes,9,36,32 Elmside Point,2560,NSW,6,401.5,3,133.83333333333334,"(2550,2650]",Other,Other
3125,Female,2,1978-08-21,Social Worker,Health,High Net Worth,Yes,5,38,54294 Hovde Court,2500,NSW,8,1702.4299999999998,4,425.60749999999996,"(2450,2550]",Other,Other
3126,Male,7,1986-10-16,Statistician,Financial Services,High Net Worth,No,12,30,98 Grover Street,3048,VIC,5,4780.79,7,682.97,"(2950,3050]","(2950,3050]",Other
3127,Male,39,1971-01-31,Research Nurse,Health,Mass Customer,No,10,46,4753 Sheridan Center,3048,VIC,6,3898.4999999999995,4,974.6249999999999,"(2950,3050]","(2950,3050]",Other
3128,Female,96,1965-06-26,Geological Engineer,Manufacturing,High Net Worth,Yes,16,51,6958 Knutson Pass,3620,VIC,1,3687.54,5,737.508,"(3550,3650]","(3550,3650]",Other
3129,Female,44,1955-09-25,Analog Circuit Design manager,Property,High Net Worth,Yes,11,61,0 Stephen Park,4702,QLD,2,3590.3700000000003,5,718.0740000000001,"(4650,4750]",Other,Analog Circuit Design manager
3130,Female,53,1971-01-25,VP Product Management,Telecommunications,Mass Customer,No,17,46,3126 Bayside Hill,4503,QLD,4,3792.78,5,758.556,"(4450,4550]",Other,Other
3132,Male,33,1975-04-15,Sales Representative,Retail,Mass Customer,Yes,7,42,33794 Sommers Crossing,2502,NSW,6,3426.54,5,685.308,"(2450,2550]",Other,Sales Representative
3133,Female,89,1999-05-10,Quality Control Specialist,Manufacturing,Mass Customer,No,2,18,21 2nd Pass,2566,NSW,8,2323.16,6,387.1933333333333,"(2550,2650]",Other,Quality Control Specialist
3135,Male,83,1962-01-14,Staff Scientist,Financial Services,Mass Customer,No,16,55,1617 Harper Parkway,2096,NSW,10,3983.97,7,569.1385714285714,"(2050,2150]",Other,Other
3136,Male,60,1998-08-25,Marketing Manager,Retail,Mass Customer,Yes,3,18,73907 Fallview Point,2250,NSW,7,1210.21,4,302.5525,"(2150,2250]",Other,Marketing Manager
3137,Female,48,1993-03-13,Web Designer,n/a,Mass Customer,No,9,24,99 Linden Trail,3195,VIC,8,2841.26,7,405.89428571428573,"(3150,3250]",Other,Web Designer
3138,Male,34,1971-02-19,Paralegal,Financial Services,Mass Customer,Yes,6,46,409 Bobwhite Road,2226,NSW,10,3168.15,4,792.0375,"(2150,2250]",Other,Other
3139,Male,65,1973-06-13,Paralegal,Financial Services,High Net Worth,Yes,17,43,24712 Hazelcrest Lane,3024,VIC,7,1783.8,3,594.6,"(2950,3050]","(2950,3050]",Other
3140,Female,2,1985-06-11,Legal Assistant,Manufacturing,High Net Worth,No,16,31,3 Canary Center,2040,NSW,10,673.21,3,224.40333333333334,"[1950,2050]",Other,Other
3141,Female,92,1995-11-04,Associate Professor,Retail,Mass Customer,Yes,3,21,5310 Mosinee Crossing,4151,QLD,9,1696.39,7,242.3414285714286,"(4150,4250]",Other,Associate Professor
3142,Male,98,1992-08-04,Electrical Engineer,Manufacturing,Mass Customer,No,6,24,13 Basil Lane,2036,NSW,9,900,4,225,"[1950,2050]",Other,Other
3143,Female,0,1996-10-24,Chief Design Engineer,Manufacturing,Mass Customer,No,5,20,332 Summerview Park,3000,VIC,8,3361.8399999999997,11,305.6218181818181,"(2950,3050]","(2950,3050]",Other
3144,Male,94,1978-10-29,Programmer Analyst,Manufacturing,Mass Customer,Yes,8,38,7435 Monument Road,3807,VIC,9,665.17,3,221.72333333333333,"(3750,3850]",Other,Other
3145,Male,17,1978-06-17,Paralegal,Financial Services,High Net Worth,Yes,7,38,3 Cody Trail,2010,NSW,7,4067.6400000000003,6,677.94,"[1950,2050]",Other,Other
3146,Female,79,1978-01-28,Project Manager,Property,Mass Customer,No,15,39,07084 Mallory Center,2428,NSW,5,6399.64,7,914.2342857142858,"(2350,2450]",Other,Project Manager
3148,Male,11,1974-10-09,Human Resources Assistant,n/a,High Net Worth,Yes,10,42,90880 Donald Lane,2519,NSW,9,3460.33,6,576.7216666666667,"(2450,2550]",Other,Other
3149,Female,31,1980-09-03,Tax Accountant,n/a,Affluent Customer,Yes,5,36,48007 Lakewood Hill,3141,VIC,10,2036.78,3,678.9266666666666,"(3050,3150]",Other,Other
3150,Female,66,1991-10-07,Sales Associate,Financial Services,Mass Customer,No,5,25,039 Havey Alley,2220,NSW,9,1234.13,7,176.30428571428573,"(2150,2250]",Other,Other
3152,Female,6,1999-06-07,Teacher,Financial Services,High Net Worth,Yes,3,17,0250 Onsgard Center,4034,QLD,7,2168.41,6,361.40166666666664,"(3950,4050]",Other,Other
3153,Female,87,1973-12-30,Compensation Analyst,Financial Services,High Net Worth,No,15,43,121 Anniversary Lane,2200,NSW,9,4732.48,5,946.4959999999999,"(2150,2250]",Other,Other
3154,Female,63,1957-11-21,Desktop Support Technician,Telecommunications,Mass Customer,Yes,19,59,0 Warrior Alley,2021,NSW,10,2243.1000000000004,7,320.4428571428572,"[1950,2050]",Other,Other
3155,Female,88,1976-12-25,Office Assistant,IT,Affluent Customer,Yes,21,40,5323 Chive Avenue,2486,NSW,7,1250.08,4,312.52,"(2450,2550]",Other,Other
3158,Male,27,1970-05-02,VP Quality Control,Telecommunications,Mass Customer,Yes,12,47,64 Quincy Alley,4170,QLD,9,2532.4,6,422.06666666666666,"(4150,4250]",Other,Other
3160,Male,87,1978-07-03,Mechanical Systems Engineer,IT,Mass Customer,No,21,38,9890 Macpherson Drive,2224,NSW,10,3690.82,5,738.164,"(2150,2250]",Other,Other
3162,Female,76,1978-02-24,Media Manager,Argiculture,Mass Customer,Yes,15,39,8 Clarendon Circle,2121,NSW,11,2133.8799999999997,2,1066.9399999999998,"(2050,2150]",Other,Media Manager
3163,Male,38,1968-06-01,Environmental Specialist,Argiculture,Affluent Customer,No,19,48,55152 Delaware Park,2151,NSW,10,1496.78,6,249.46333333333334,"(2150,2250]",Other,Environmental Specialist
3164,Female,53,1986-01-14,Human Resources Assistant,Manufacturing,Mass Customer,Yes,14,31,09 Mitchell Terrace,2166,NSW,9,2601.59,5,520.318,"(2150,2250]",Other,Other
3165,Female,56,1975-05-18,Business Systems Development Analyst,Manufacturing,Affluent Customer,Yes,10,42,49956 Hovde Crossing,2745,NSW,9,3167.89,8,395.98625,"(2650,2750]",Other,Business Systems Development Analyst
3166,Male,96,1955-05-11,Social Worker,Health,Mass Customer,No,20,62,1 Glacier Hill Parkway,2017,NSW,8,4710.42,6,785.07,"[1950,2050]",Other,Other
3167,Male,36,1995-01-20,Web Designer,Property,Mass Customer,No,5,22,4527 Farmco Place,3155,VIC,8,3438.79,4,859.6975,"(3150,3250]",Other,Web Designer
3168,Male,89,1976-02-16,Assistant Manager,Health,Affluent Customer,No,22,41,88 Rutledge Crossing,4215,QLD,7,5170.509999999999,4,1292.6274999999998,"(4150,4250]",Other,Assistant Manager
3169,Male,96,1964-01-12,Payment Adjustment Coordinator,IT,Mass Customer,Yes,19,53,398 Butternut Place,3027,VIC,7,4539.950000000001,7,648.5642857142858,"(2950,3050]","(2950,3050]",Other
3170,Female,67,1968-01-26,Nurse Practicioner,Entertainment,Mass Customer,No,11,49,13 Marcy Alley,3138,VIC,8,4344.71,6,724.1183333333333,"(3050,3150]",Other,Other
3171,Male,36,1967-05-23,Account Coordinator,Financial Services,Affluent Customer,Yes,10,50,62 John Wall Lane,2326,NSW,1,2072.72,3,690.9066666666666,"(2250,2350]",Other,Other
3173,Male,55,2001-10-10,Computer Systems Analyst,Health,Mass Customer,Yes,1,15,8 Erie Center,3690,VIC,2,4681.8499999999995,6,780.3083333333333,"(3650,3750]","(3650,3750]",Other
3174,Female,67,1976-11-16,Research Associate,Financial Services,Affluent Customer,No,9,40,040 Brown Trail,2040,NSW,12,2346.62,6,391.1033333333333,"[1950,2050]",Other,Research Associate
3175,Male,82,1984-12-30,Operator,Health,Mass Customer,No,16,32,94850 Moland Street,3072,VIC,9,1801.14,3,600.38,"(3050,3150]",Other,Other
3176,Male,60,1977-12-04,Physical Therapy Assistant,n/a,Affluent Customer,No,16,39,3 Tomscot Place,3756,VIC,4,2701.29,9,300.1433333333333,"(3750,3850]",Other,Physical Therapy Assistant
3177,Male,93,1978-05-07,Database Administrator,n/a,Affluent Customer,No,6,39,06 Kipling Circle,2085,NSW,10,2163.59,7,309.0842857142857,"(2050,2150]",Other,Other
3178,Male,21,1971-09-28,VP Quality Control,Retail,Mass Customer,Yes,9,45,9632 Katie Avenue,4161,QLD,7,4339.76,5,867.952,"(4150,4250]",Other,Other
3179,Male,87,1979-11-04,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17,37,390 Wayridge Plaza,2756,NSW,9,459.46000000000015,1,459.46000000000015,"(2750,2850]",Other,Other
3180,Male,96,1974-06-14,Business Systems Development Analyst,IT,Mass Customer,Yes,19,42,55 Gateway Trail,2147,NSW,9,1189.1999999999998,2,594.5999999999999,"(2050,2150]",Other,Business Systems Development Analyst
3181,Male,39,1976-09-29,Senior Editor,Financial Services,High Net Worth,No,6,40,26 Randy Road,2642,NSW,2,5001,6,833.5,"(2550,2650]",Other,Other
3183,Male,64,1974-06-19,Junior Executive,Health,Mass Customer,No,14,42,9200 Continental Center,3165,VIC,10,2059.05,8,257.38125,"(3150,3250]",Other,Other
3184,Female,2,1976-11-08,Civil Engineer,Manufacturing,Affluent Customer,Yes,7,40,696 Harbort Junction,2196,NSW,10,5310.3,8,663.7875,"(2150,2250]",Other,Civil Engineer
3185,Male,25,1956-01-18,Senior Financial Analyst,Financial Services,Mass Customer,No,10,61,71 Hayes Circle,2320,NSW,7,1939.7599999999998,7,277.1085714285714,"(2250,2350]",Other,Other
3187,Male,75,1974-05-12,Senior Quality Engineer,Financial Services,Mass Customer,Yes,14,43,6735 Katie Way,2150,NSW,7,1034.6999999999998,5,206.93999999999997,"(2050,2150]",Other,Senior Quality Engineer
3188,Male,94,1999-07-07,Actuary,Financial Services,Mass Customer,No,1,17,7 Kingsford Parkway,3085,VIC,9,1363.1599999999999,5,272.63199999999995,"(3050,3150]",Other,Other
3189,Male,40,1963-03-01,Environmental Specialist,Financial Services,Mass Customer,No,11,54,69 Huxley Lane,4205,QLD,3,50.17999999999998,2,25.08999999999999,"(4150,4250]",Other,Environmental Specialist
3191,Female,29,1959-07-08,Director of Sales,Financial Services,Affluent Customer,Yes,12,57,1 Jenifer Court,4280,QLD,4,5673.64,8,709.205,"(4250,4350]",Other,Other
3192,Female,37,1968-09-18,Payment Adjustment Coordinator,Financial Services,High Net Worth,Yes,16,48,2 Gateway Drive,3995,VIC,2,2865.0899999999997,4,716.2724999999999,"(3950,4050]",Other,Other
3193,Female,6,1978-07-04,Web Designer,Property,High Net Worth,No,7,38,081 Oakridge Street,2519,NSW,10,2362.31,6,393.7183333333333,"(2450,2550]",Other,Web Designer
3194,Male,38,1978-03-11,Physical Therapy Assistant,Manufacturing,Mass Customer,No,11,39,40252 Springs Park,4870,QLD,9,649.8700000000001,2,324.93500000000006,"(4850,4950]","(4850,4950]",Physical Therapy Assistant
3195,Female,4,1981-03-30,Tax Accountant,Manufacturing,Mass Customer,No,18,36,6590 Fremont Avenue,2077,NSW,8,3603.1900000000005,9,400.3544444444445,"(2050,2150]",Other,Other
3196,Female,11,1977-08-04,Engineer,Health,Mass Customer,No,8,39,972 Lake View Terrace,3977,VIC,7,2929.0099999999998,7,418.42999999999995,"(3950,4050]",Other,Other
3197,Male,83,1976-02-18,Environmental Specialist,Health,High Net Worth,No,14,41,8 Havey Alley,2031,NSW,8,2762.32,5,552.464,"[1950,2050]",Other,Environmental Specialist
3198,Male,66,1997-08-02,Media Manager,Manufacturing,Mass Customer,Yes,1,19,05600 Lien Plaza,3796,VIC,8,3989.35,4,997.3375,"(3750,3850]",Other,Media Manager
3199,Female,98,1969-08-31,Product Engineer,n/a,Mass Customer,Yes,15,47,08 Roth Hill,4208,QLD,7,6329.52,8,791.19,"(4150,4250]",Other,Product Engineer
3200,Female,51,1995-11-03,Environmental Tech,Manufacturing,Mass Customer,No,1,21,842 Texas Crossing,4130,QLD,7,1001.7500000000005,5,200.35000000000008,"(4050,4150]",Other,Other
3201,Male,61,2000-03-31,Assistant Professor,Financial Services,Mass Customer,Yes,1,17,020 Bartillon Park,2767,NSW,8,5655.87,7,807.9814285714285,"(2750,2850]",Other,Other
3202,Male,74,1994-09-10,Office Assistant,Financial Services,Mass Customer,Yes,2,22,778 7th Parkway,2071,NSW,9,4083.36,8,510.42,"(2050,2150]",Other,Other
3203,Male,25,1985-02-05,GIS Technical Architect,n/a,Affluent Customer,Yes,7,32,60595 Northport Court,4122,QLD,8,1744.21,3,581.4033333333333,"(4050,4150]",Other,GIS Technical Architect
3204,Female,51,1994-11-26,Media Manager,Health,Mass Customer,Yes,4,22,220 American Ash Road,4022,QLD,6,3417.4599999999996,8,427.18249999999995,"(3950,4050]",Other,Media Manager
3205,Male,35,1959-04-20,Account Executive,n/a,Mass Customer,No,20,58,378 Maple Pass,2153,NSW,10,2261.79,6,376.965,"(2150,2250]",Other,Other
3206,Female,32,1995-03-23,Financial Advisor,Financial Services,Mass Customer,No,1,22,41141 Cascade Hill,2075,NSW,9,2991.0099999999998,7,427.28714285714284,"(2050,2150]",Other,Other
3208,Female,53,1967-02-06,VP Marketing,n/a,High Net Worth,No,15,50,43 South Pass,3620,VIC,2,3922.88,7,560.4114285714286,"(3550,3650]","(3550,3650]",Other
3209,Female,10,1964-03-28,Civil Engineer,Manufacturing,Affluent Customer,No,15,53,182 Homewood Plaza,4053,QLD,7,1732.03,4,433.0075,"(4050,4150]",Other,Civil Engineer
3210,Female,80,1988-02-01,Junior Executive,Manufacturing,Mass Customer,No,1,29,96 Hermina Terrace,3024,VIC,5,2023.6899999999998,5,404.73799999999994,"(2950,3050]","(2950,3050]",Other
3211,Female,52,1993-06-12,Automation Specialist,Health,High Net Worth,Yes,7,23,68486 Anderson Alley,3083,VIC,8,2302.94,3,767.6466666666666,"(3050,3150]",Other,Other
3212,Female,62,1981-01-15,Analog Circuit Design manager,Financial Services,Affluent Customer,No,13,36,4 Farragut Center,2065,NSW,12,7666.649999999999,7,1095.235714285714,"(2050,2150]",Other,Analog Circuit Design manager
3214,Female,2,1993-01-21,Software Engineer,Financial Services,Mass Customer,Yes,9,24,050 Monterey Street,4869,QLD,3,2969.7699999999995,4,742.4424999999999,"(4850,4950]","(4850,4950]",Other
3215,Male,14,1976-09-28,General Manager,n/a,Mass Customer,Yes,7,40,743 Karstens Point,2122,NSW,11,7247.329999999999,7,1035.332857142857,"(2050,2150]",Other,General Manager
3216,Male,59,1998-05-08,Database Administrator,Manufacturing,Mass Customer,Yes,1,19,26710 Express Trail,4390,QLD,7,1236.19,4,309.0475,"(4350,4450]","(4350,4450]",Other
3217,Female,95,1968-03-12,Physical Therapy Assistant,Manufacturing,Mass Customer,No,8,49,17 Nevada Drive,2122,NSW,11,5564.08,11,505.82545454545453,"(2050,2150]",Other,Physical Therapy Assistant
3218,Female,38,1976-02-12,Information Systems Manager,Argiculture,Mass Customer,Yes,22,41,8200 Dapin Drive,4503,QLD,4,1382.5500000000002,4,345.63750000000005,"(4450,4550]",Other,Information Systems Manager
3219,Female,94,1998-01-06,Web Developer,Financial Services,Mass Customer,No,3,19,423 Mcbride Place,2477,NSW,7,2096.27,8,262.03375,"(2450,2550]",Other,Other
3220,Male,53,1972-07-26,Research Assistant,Manufacturing,Affluent Customer,No,11,44,580 Blaine Center,2029,NSW,10,4304.22,8,538.0275,"[1950,2050]",Other,Other
3221,Female,59,1959-09-25,Internal Auditor,Property,High Net Worth,Yes,11,57,11 Crescent Oaks Junction,4055,QLD,8,4743.61,9,527.0677777777778,"(4050,4150]",Other,Other
3224,Female,67,1996-03-12,Automation Specialist,Manufacturing,Affluent Customer,No,3,21,50506 Buhler Terrace,3083,VIC,8,4001.52,9,444.61333333333334,"(3050,3150]",Other,Other
3225,Male,19,1980-06-19,Chief Design Engineer,Health,Mass Customer,Yes,4,36,5 Iowa Road,2154,NSW,11,4805.02,7,686.4314285714287,"(2150,2250]",Other,Other
3228,Female,36,1964-08-16,Social Worker,Health,Mass Customer,No,13,52,751 Cordelia Terrace,2880,NSW,1,5814.45,7,830.6357142857142,"(2850,2950]","(2850,2950]",Other
3229,Male,69,1964-10-18,Sales Representative,Retail,High Net Worth,Yes,6,52,2 Del Sol Circle,3012,VIC,1,0,0,0,"(2950,3050]","(2950,3050]",Sales Representative
